name,name_id,country_code,country_name,count,pct_in_country,origin
Amar,amar-sn,SD,Sudan,1897,0.000415,Arabic and Hebrew (multicultural)
Amar,amar-sn,SY,Syria,6982,0.001859,Arabic and Hebrew (multicultural)
Amar,amar-sn,TN,Tunisia,1452,0.000555,Arabic and Hebrew (multicultural)
Amar,amar-sn,YE,Yemen,2166,0.000999,Arabic and Hebrew (multicultural)
Amara,amara-sn,DZ,Algeria,3981,0.001001,Arabic
Amara,amara-sn,MA,Morocco,1357,0.000192,Arabic
Amara,amara-sn,TN,Tunisia,5713,0.002184,Arabic
Amarachi,amarachi-sn,NG,Nigeria,2345,0.000585,
Amaral,amaral-sn,BR,Brazil,8637,0.001863,Portuguese
Amaral,amaral-sn,PT,Portugal,3627,0.00277,Portuguese
عماره,amarh-sn,EG,Egypt,7888,0.000234,Arabic
Amari,amari-sn,DZ,Algeria,3041,0.000764,Arabic
Amari,amari-sn,MA,Morocco,1795,0.000254,Arabic
Amari,amari-sn,TN,Tunisia,2464,0.000942,Arabic
Amaro,amaro-sn,BR,Brazil,1325,0.000286,Spanish and Portuguese (from Latin)
Amaro,amaro-sn,MX,Mexico,2990,0.000436,Spanish and Portuguese (from Latin)
Amaro,amaro-sn,US,United States,2237,0.00015,Spanish and Portuguese (from Latin)
Amat,amat-sn,MY,Malaysia,1251,0.00027,
Amati,amati-sn,IT,Italy,2512,0.000214,
Amato,amato-sn,IT,Italy,24050,0.002047,Italian
Amaya,amaya-sn,CO,Colombia,16641,0.001731,Spanish
Amaya,amaya-sn,MX,Mexico,3429,0.0005,Spanish
Amaya,amaya-sn,US,United States,11240,0.000754,Spanish
Amazigh,amazigh-sn,DZ,Algeria,3337,0.000839,Berber
Amazigh,amazigh-sn,MA,Morocco,7621,0.001079,Berber
امبابي,ambaby-sn,EG,Egypt,1280,0.000038,
Ambriz,ambriz-sn,US,United States,1022,0.000069,
Ambrosi,ambrosi-sn,IT,Italy,2598,0.000221,
Ambrosini,ambrosini-sn,IT,Italy,2702,0.00023,
Ambrosino,ambrosino-sn,IT,Italy,3044,0.000259,
Ambrosio,ambrosio-sn,IT,Italy,6168,0.000525,Italian surname derived from the personal name Ambrogio or Ambrosio
عمده,amdh-sn,EG,Egypt,1220,0.000036,
Amdouni,amdouni-sn,TN,Tunisia,4272,0.001633,
Amed,amed-sn,DZ,Algeria,2666,0.00067,
Amed,amed-sn,EG,Egypt,1886,0.000056,
Ameen,ameen-sn,AE,United Arab Emirates,1805,0.000667,Arabic
Ameen,ameen-sn,EG,Egypt,5506,0.000163,Arabic
Ameen,ameen-sn,SA,Saudi Arabia,5943,0.000375,Arabic
Ameer,ameer-sn,IQ,Iraq,3271,0.000309,
Ameer,ameer-sn,SA,Saudi Arabia,2744,0.000173,
Ameh,ameh-sn,NG,Nigeria,2664,0.000665,
Amel,amel-sn,DZ,Algeria,4421,0.001111,Arabic
Amel,amel-sn,TN,Tunisia,2652,0.001014,Arabic
Amen,amen-sn,AE,United Arab Emirates,232,0.000086,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,AF,Afghanistan,13,0.000127,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,AR,Argentina,13,0.000018,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,AT,Austria,5,0.000121,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,BD,Bangladesh,40,0.000021,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,BE,Belgium,37,0.000387,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,BH,Bahrain,47,0.000139,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,BN,Brunei,2,0.002188,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,BW,Botswana,10,0.006098,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,CA,Canada,27,0.000066,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,CH,Switzerland,16,0.000323,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,CL,Chile,7,0.000003,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,CM,Cameroon,21,0.000169,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,CN,China,3,0.000013,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,CO,Colombia,33,0.000003,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,CR,Costa Rica,10,0.000023,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,CZ,Czechia,2,0.000041,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,DE,Germany,36,0.000047,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,DK,Denmark,9,0.000072,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,DZ,Algeria,179,0.000045,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,EC,Ecuador,4,0.001037,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,EG,Egypt,7001,0.000207,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,ES,Spain,40,0.000021,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,FI,Finland,5,0.000052,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,FR,France,177,0.00006,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,GB,United Kingdom,40,0.000009,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,GH,Ghana,43,0.00032,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,GR,Greece,5,0.000222,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,GT,Guatemala,2,0.000004,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,HK,Hong Kong,12,0.000006,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,IE,Ireland,7,0.00002,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,IL,Israel,114,0.000346,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,IN,India,18,0.000006,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,IQ,Iraq,1039,0.000098,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,IR,Iran,13,0.000038,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,IT,Italy,252,0.000021,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,JM,Jamaica,2,0.000022,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,JO,Jordan,124,0.000207,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,KW,Kuwait,224,0.000246,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,KZ,Kazakhstan,6,0.000041,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,LB,Lebanon,97,0.000203,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,LY,Libya,125,0.000083,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,MA,Morocco,248,0.000035,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,MU,Mauritius,5,0.000025,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,MX,Mexico,16,0.000002,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,MY,Malaysia,160,0.000034,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,NG,Nigeria,314,0.000078,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,NL,Netherlands,60,0.00011,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,NO,Norway,10,0.00079,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,OM,Oman,119,0.000064,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,PA,Panama,2,0.000003,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,PE,Peru,12,0.000007,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,PH,Philippines,23,0.000337,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,PL,Poland,3,0.000014,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,PS,Palestine,106,0.000243,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,PT,Portugal,20,0.000015,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,QA,Qatar,91,0.000131,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,RU,Russia,6,0.000003,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,SA,Saudi Arabia,1213,0.000077,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,SD,Sudan,244,0.000053,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,SE,Sweden,17,0.000133,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,SG,Singapore,14,0.000014,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,SY,Syria,513,0.000137,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,TN,Tunisia,771,0.000295,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,TR,Turkey,157,0.000014,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,US,United States,311,0.000021,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,UY,Uruguay,8,0.000021,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,YE,Yemen,171,0.000079,Arabic / Egyptian / Ancient Egyptian
Amen,amen-sn,ZA,South Africa,134,0.00003,Arabic / Egyptian / Ancient Egyptian
Amendola,amendola-sn,IT,Italy,4386,0.000373,
Ameni,ameni-sn,TN,Tunisia,1583,0.000605,
Amer,amer-sn,DZ,Algeria,3600,0.000905,Arabic
Amer,amer-sn,EG,Egypt,67563,0.002001,Arabic
Amer,amer-sn,IL,Israel,1377,0.004174,Arabic
Amer,amer-sn,IQ,Iraq,11233,0.001062,Arabic
Amer,amer-sn,LY,Libya,3910,0.002598,Arabic
Amer,amer-sn,MA,Morocco,1212,0.000172,Arabic
Amer,amer-sn,PS,Palestine,1470,0.003368,Arabic
Amer,amer-sn,SA,Saudi Arabia,10129,0.00064,Arabic
Amer,amer-sn,SY,Syria,6167,0.001642,Arabic
Amer,amer-sn,TN,Tunisia,1240,0.000474,Arabic
Amer,amer-sn,SD,Sudan,2311,0.000505,Arabic
Amer,amer-sn,YE,Yemen,4802,0.002215,Arabic
Ameur,ameur-sn,DZ,Algeria,2819,0.000709,
Ameur,ameur-sn,TN,Tunisia,1718,0.000657,
Amg,amg-sn,FR,France,3822,0.001305,
Amgad,amgad-sn,EG,Egypt,4407,0.000131,
Amghar,amghar-sn,MA,Morocco,3845,0.000544,
Amhaz,amhaz-sn,LB,Lebanon,1190,0.002486,
امحمد,amhmd-sn,LY,Libya,1980,0.001316,
Ami,ami-sn,DZ,Algeria,1779,0.000447,
Ami,ami-sn,MA,Morocco,2169,0.000307,
Amici,amici-sn,IT,Italy,2385,0.000203,
Amico,amico-sn,IT,Italy,4499,0.000383,
Amigo,amigo-sn,MA,Morocco,2035,0.000288,
Amimi,amimi-sn,MA,Morocco,1066,0.000151,
Amin,amin-sn,AE,United Arab Emirates,5720,0.002113,
Amin,amin-sn,BD,Bangladesh,9702,0.005022,
Amin,amin-sn,BH,Bahrain,1810,0.005335,
Amin,amin-sn,DZ,Algeria,11794,0.002965,
Amin,amin-sn,EG,Egypt,31207,0.000924,
Amin,amin-sn,GB,United Kingdom,1331,0.00031,
Amin,amin-sn,IQ,Iraq,3406,0.000322,
Amin,amin-sn,IT,Italy,1400,0.000119,
Amin,amin-sn,KW,Kuwait,2272,0.00249,
Amin,amin-sn,MA,Morocco,21412,0.003032,
Amin,amin-sn,MY,Malaysia,13422,0.002892,
Amin,amin-sn,OM,Oman,5380,0.002897,
Amin,amin-sn,QA,Qatar,1857,0.00268,
Amin,amin-sn,SA,Saudi Arabia,18668,0.001179,
Amin,amin-sn,SD,Sudan,1210,0.000265,
Amin,amin-sn,SG,Singapore,1461,0.001462,
Amin,amin-sn,TN,Tunisia,5094,0.001947,
Amin,amin-sn,US,United States,3169,0.000213,
Amina,amina-sn,DZ,Algeria,5642,0.001418,Arabic
Amina,amina-sn,MA,Morocco,9213,0.001305,Arabic
Aminah,aminah-sn,MY,Malaysia,1745,0.000376,
Aminat,aminat-sn,NG,Nigeria,1562,0.00039,
Amine,amine-sn,DZ,Algeria,49172,0.012361,Arabic
Amine,amine-sn,FR,France,1875,0.00064,Arabic
Amine,amine-sn,MA,Morocco,54094,0.00766,Arabic
Amine,amine-sn,TN,Tunisia,12659,0.004839,Arabic
Amine,amine-sn,AE,United Arab Emirates,5720,0.002113,Arabic
Amine,amine-sn,BD,Bangladesh,9702,0.005022,Arabic
Amine,amine-sn,BH,Bahrain,1810,0.005335,Arabic
Amine,amine-sn,EG,Egypt,52729,0.001562,Arabic
Amine,amine-sn,GB,United Kingdom,1331,0.00031,Arabic
Amine,amine-sn,IQ,Iraq,5260,0.000497,Arabic
Amine,amine-sn,IT,Italy,1400,0.000119,Arabic
Amine,amine-sn,KW,Kuwait,2272,0.00249,Arabic
Amine,amine-sn,MY,Malaysia,13422,0.002892,Arabic
Amine,amine-sn,OM,Oman,5380,0.002897,Arabic
Amine,amine-sn,QA,Qatar,1857,0.00268,Arabic
Amine,amine-sn,SA,Saudi Arabia,22316,0.00141,Arabic
Amine,amine-sn,SD,Sudan,3266,0.000714,Arabic
Amine,amine-sn,SG,Singapore,1461,0.001462,Arabic
Amine,amine-sn,US,United States,3169,0.000213,Arabic
Amine,amine-sn,SY,Syria,1806,0.000481,Arabic
Amine,amine-sn,YE,Yemen,3401,0.001569,Arabic
Amini,amini-sn,IR,Iran,2555,0.007411,
Amino,amino-sn,DZ,Algeria,2336,0.000587,
Aminu,aminu-sn,NG,Nigeria,8271,0.002064,Hausa and Arabic
Amir,amir-sn,AE,United Arab Emirates,2726,0.001007,Arabic and Persian personal name used as a surname
Amir,amir-sn,DZ,Algeria,9090,0.002285,Arabic and Persian personal name used as a surname
Amir,amir-sn,EG,Egypt,19973,0.000592,Arabic and Persian personal name used as a surname
Amir,amir-sn,IQ,Iraq,16580,0.001567,Arabic and Persian personal name used as a surname
Amir,amir-sn,MA,Morocco,11063,0.001567,Arabic and Persian personal name used as a surname
Amir,amir-sn,MY,Malaysia,9199,0.001982,Arabic and Persian personal name used as a surname
Amir,amir-sn,OM,Oman,1870,0.001007,Arabic and Persian personal name used as a surname
Amir,amir-sn,SA,Saudi Arabia,13756,0.000869,Arabic and Persian personal name used as a surname
Amir,amir-sn,SD,Sudan,1646,0.00036,Arabic and Persian personal name used as a surname
Amir,amir-sn,SY,Syria,3866,0.001029,Arabic and Persian personal name used as a surname
Amir,amir-sn,TN,Tunisia,2684,0.001026,Arabic and Persian personal name used as a surname
Amir,amir-sn,TR,Turkey,6920,0.000608,Arabic and Persian personal name used as a surname
Amir,amir-sn,YE,Yemen,1291,0.000596,Arabic and Persian personal name used as a surname
Amira,amira-sn,DZ,Algeria,5218,0.001312,Arabic
Amira,amira-sn,EG,Egypt,2553,0.000076,Arabic
Amira,amira-sn,MA,Morocco,9599,0.001359,Arabic
Amira,amira-sn,MY,Malaysia,4185,0.000902,Arabic
Amira,amira-sn,TN,Tunisia,3696,0.001413,Arabic
Amirah,amirah-sn,MY,Malaysia,2449,0.000528,
Amiri,amiri-sn,AF,Afghanistan,1829,0.017829,Persian
Amiri,amiri-sn,IR,Iran,4941,0.014332,Persian
Amiri,amiri-sn,MA,Morocco,1912,0.000271,Persian
Amiri,amiri-sn,TN,Tunisia,1542,0.000589,Persian
Амиров,amirov-sn,RU,Russia,1418,0.00068,
Амирова,amirova-sn,KZ,Kazakhstan,1023,0.007,
Амирова,amirova-sn,RU,Russia,1143,0.000548,
Amirul,amirul-sn,MY,Malaysia,4846,0.001044,
Amit,amit-sn,IN,India,1361,0.000465,
Amjad,amjad-sn,AE,United Arab Emirates,1456,0.000538,Arabic
Amjad,amjad-sn,MA,Morocco,1238,0.000175,Arabic
Amjad,amjad-sn,SA,Saudi Arabia,4871,0.000308,Arabic
Amjad,amjad-sn,EG,Egypt,1043,0.000031,Arabic
Amjad,amjad-sn,IQ,Iraq,1549,0.000146,Arabic
امجد,amjd-sn,EG,Egypt,1043,0.000031,
امجد,amjd-sn,IQ,Iraq,1549,0.000146,
عمك,amk-sn,SD,Sudan,1121,0.000245,
امل,aml-sn,DZ,Algeria,6363,0.001599,Arabic
امل,aml-sn,EG,Egypt,36620,0.001085,Arabic
امل,aml-sn,IQ,Iraq,12592,0.00119,Arabic
امل,aml-sn,LY,Libya,4071,0.002705,Arabic
امل,aml-sn,PS,Palestine,1519,0.00348,Arabic
امل,aml-sn,SA,Saudi Arabia,2043,0.000129,Arabic
امل,aml-sn,SD,Sudan,7205,0.001575,Arabic
امل,aml-sn,SY,Syria,4845,0.00129,Arabic
امل,aml-sn,YE,Yemen,3301,0.001523,Arabic
Ammar,ammar-sn,DZ,Algeria,2384,0.000599,Arabic
Ammar,ammar-sn,EG,Egypt,11194,0.000332,Arabic
Ammar,ammar-sn,IQ,Iraq,1963,0.000186,Arabic
Ammar,ammar-sn,LB,Lebanon,1267,0.002646,Arabic
Ammar,ammar-sn,MA,Morocco,1717,0.000243,Arabic
Ammar,ammar-sn,MY,Malaysia,1369,0.000295,Arabic
Ammar,ammar-sn,SA,Saudi Arabia,1844,0.000116,Arabic
Ammar,ammar-sn,SY,Syria,2408,0.000641,Arabic
Ammar,ammar-sn,TN,Tunisia,7682,0.002937,Arabic
Ammari,ammari-sn,DZ,Algeria,1316,0.000331,
Ammari,ammari-sn,MA,Morocco,1602,0.000227,
Ammari,ammari-sn,TN,Tunisia,1557,0.000595,
Ammour,ammour-sn,DZ,Algeria,1206,0.000303,
Amoah,amoah-sn,GH,Ghana,2591,0.019278,
Amodeo,amodeo-sn,IT,Italy,2517,0.000214,
Amodio,amodio-sn,IT,Italy,3534,0.000301,
Amola,amola-sn,MA,Morocco,2331,0.00033,
Amona,amona-sn,DZ,Algeria,1371,0.000345,
Amona,amona-sn,MA,Morocco,3002,0.000425,
Amor,amor-sn,DZ,Algeria,1064,0.000267,Maghrebi Arabic
Amor,amor-sn,MA,Morocco,1188,0.000168,Maghrebi Arabic
Amor,amor-sn,TN,Tunisia,3793,0.00145,Maghrebi Arabic
Amora,amora-sn,EG,Egypt,1027,0.00003,
Amora,amora-sn,MA,Morocco,2127,0.000301,
Amore,amore-sn,IT,Italy,3005,0.000256,
Amorim,amorim-sn,BR,Brazil,10276,0.002217,Portuguese
Amorim,amorim-sn,PT,Portugal,2791,0.002131,Portuguese
Amoroso,amoroso-sn,IT,Italy,6228,0.00053,Italian
Amoruso,amoruso-sn,IT,Italy,4758,0.000405,
Amos,amos-sn,NG,Nigeria,5630,0.001405,Hebrew
Amos,amos-sn,ZA,South Africa,1277,0.000282,Hebrew
Amougou,amougou-sn,CM,Cameroon,1084,0.008708,
Amoula,amoula-sn,DZ,Algeria,2224,0.000559,North African Arabic and Berber-influenced usage
Amoula,amoula-sn,MA,Morocco,1898,0.000269,North African Arabic and Berber-influenced usage
Amoula,amoula-sn,TN,Tunisia,5517,0.002109,North African Arabic and Berber-influenced usage
Amouna,amouna-sn,DZ,Algeria,3087,0.000776,Arabic / Amazigh
Amouna,amouna-sn,MA,Morocco,3267,0.000463,Arabic / Amazigh
Amouna,amouna-sn,TN,Tunisia,9974,0.003813,Arabic / Amazigh
عمر,amr-sn,DZ,Algeria,4136,0.00104,
عمر,amr-sn,EG,Egypt,123039,0.003645,
عمر,amr-sn,IQ,Iraq,13234,0.001251,
عمر,amr-sn,JO,Jordan,3747,0.006244,
عمر,amr-sn,LB,Lebanon,1420,0.002966,
عمر,amr-sn,LY,Libya,10465,0.006954,
عمر,amr-sn,MA,Morocco,1528,0.000216,
عمر,amr-sn,PS,Palestine,3252,0.00745,
عمر,amr-sn,SA,Saudi Arabia,25182,0.001591,
عمر,amr-sn,SD,Sudan,55523,0.012138,
عمر,amr-sn,SY,Syria,13625,0.003628,
عمر,amr-sn,TR,Turkey,4991,0.000438,
عمر,amr-sn,YE,Yemen,7928,0.003658,
عمرى,amra-sn,EG,Egypt,10412,0.000308,
امرأة,amrah-sn,IQ,Iraq,1157,0.000109,
عمران,amran-sn,EG,Egypt,10794,0.00032,
عمران,amran-sn,IQ,Iraq,1385,0.000131,
عمران,amran-sn,LY,Libya,2283,0.001517,
عمران,amran-sn,MY,Malaysia,3747,0.000807,
عمران,amran-sn,SA,Saudi Arabia,2074,0.000131,
عمران,amran-sn,SY,Syria,4245,0.00113,
عمران,amran-sn,YE,Yemen,1812,0.000836,
Amrane,amrane-sn,DZ,Algeria,1926,0.000484,
Amrani,amrani-sn,DZ,Algeria,2383,0.000599,Arabic and Maghrebi
Amrani,amrani-sn,MA,Morocco,11745,0.001663,Arabic and Maghrebi
Amraoui,amraoui-sn,DZ,Algeria,1037,0.000261,
Amraoui,amraoui-sn,MA,Morocco,3114,0.000441,
Amri,amri-sn,DZ,Algeria,2434,0.000612,Arabic
Amri,amri-sn,FR,France,1401,0.000478,Arabic
Amri,amri-sn,MA,Morocco,3616,0.000512,Arabic
Amri,amri-sn,MY,Malaysia,2728,0.000588,Arabic
Amri,amri-sn,TN,Tunisia,12826,0.004903,Arabic
Amri,amri-sn,EG,Egypt,28885,0.000856,Arabic
Amri,amri-sn,IQ,Iraq,10097,0.000954,Arabic
Amri,amri-sn,LY,Libya,1346,0.000894,Arabic
Amri,amri-sn,SA,Saudi Arabia,1039,0.000066,Arabic
Amri,amri-sn,SY,Syria,2751,0.000732,Arabic
Amro,amro-sn,PS,Palestine,1016,0.002328,Arabic
Amro,amro-sn,EG,Egypt,28256,0.000837,Arabic
Amro,amro-sn,SA,Saudi Arabia,1526,0.000096,Arabic
Amrouche,amrouche-sn,DZ,Algeria,1379,0.000347,
عمرو,amrw-sn,EG,Egypt,28256,0.000837,
عمرو,amrw-sn,SA,Saudi Arabia,1526,0.000096,
عمري,amry-sn,DZ,Algeria,1039,0.000261,
عمري,amry-sn,EG,Egypt,18473,0.000547,
عمري,amry-sn,IQ,Iraq,10097,0.000954,
عمري,amry-sn,LY,Libya,1346,0.000894,
عمري,amry-sn,SA,Saudi Arabia,1039,0.000066,
عمري,amry-sn,SY,Syria,2751,0.000732,
Amsterdam,amsterdam-sn,NL,Netherlands,1055,0.001941,
Amsyar,amsyar-sn,MY,Malaysia,1070,0.000231,
عموري,amwry-sn,IQ,Iraq,2450,0.000232,
عموري,amwry-sn,SY,Syria,1208,0.000322,
امي,amy-sn,DZ,Algeria,1097,0.000276,Arabic
امي,amy-sn,IQ,Iraq,7873,0.000744,Arabic
امي,amy-sn,MY,Malaysia,3883,0.000837,Arabic
امين,amyn-sn,DZ,Algeria,8043,0.002022,
امين,amyn-sn,EG,Egypt,21522,0.000638,
امين,amyn-sn,IQ,Iraq,1854,0.000175,
امين,amyn-sn,SA,Saudi Arabia,3648,0.00023,
امين,amyn-sn,SD,Sudan,2056,0.000449,
امين,amyn-sn,SY,Syria,1806,0.000481,
امين,amyn-sn,YE,Yemen,3401,0.001569,
امير,amyr-sn,DZ,Algeria,1723,0.000433,
امير,amyr-sn,EG,Egypt,8561,0.000254,
امير,amyr-sn,IQ,Iraq,12230,0.001156,
امير,amyr-sn,SA,Saudi Arabia,1902,0.00012,
امير,amyr-sn,SD,Sudan,1646,0.00036,
امير,amyr-sn,SY,Syria,3866,0.001029,
امير,amyr-sn,TR,Turkey,1037,0.000091,
امير,amyr-sn,YE,Yemen,1291,0.000596,
اميرة,amyrh-sn,DZ,Algeria,1789,0.00045,Arabic
اميرة,amyrh-sn,EG,Egypt,6287,0.000186,Arabic
اميرة,amyrh-sn,IQ,Iraq,2517,0.000238,Arabic
امیری,amyry-sn,AF,Afghanistan,1471,0.014339,
امیری,amyry-sn,IR,Iran,1575,0.004569,
Amzil,amzil-sn,MA,Morocco,5680,0.000804,Amazigh
An,an-sn,EG,Egypt,4639,0.000137,Arabic / Multicultural
An,an-sn,MA,Morocco,2211,0.000313,Arabic / Multicultural
An,an-sn,MY,Malaysia,1469,0.000317,Arabic / Multicultural
An,an-sn,SA,Saudi Arabia,1780,0.000112,Arabic / Multicultural
Ana,ana-sn,BR,Brazil,2115,0.000456,Arabic / Hebrew
Ana,ana-sn,DZ,Algeria,2905,0.00073,Arabic / Hebrew
Ana,ana-sn,EG,Egypt,209592,0.006209,Arabic / Hebrew
Ana,ana-sn,FR,France,1065,0.000364,Arabic / Hebrew
Ana,ana-sn,IL,Israel,3509,0.010636,Arabic / Hebrew
Ana,ana-sn,IQ,Iraq,3721,0.000352,Arabic / Hebrew
Ana,ana-sn,IT,Italy,2819,0.00024,Arabic / Hebrew
Ana,ana-sn,JO,Jordan,4027,0.00671,Arabic / Hebrew
Ana,ana-sn,LY,Libya,1075,0.000714,Arabic / Hebrew
Ana,ana-sn,MA,Morocco,7606,0.001077,Arabic / Hebrew
Ana,ana-sn,MY,Malaysia,6683,0.00144,Arabic / Hebrew
Ana,ana-sn,PS,Palestine,12550,0.028752,Arabic / Hebrew
Ana,ana-sn,SA,Saudi Arabia,7914,0.0005,Arabic / Hebrew
Ana,ana-sn,SD,Sudan,2805,0.000613,Arabic / Hebrew
Ana,ana-sn,SY,Syria,1481,0.000394,Arabic / Hebrew
Ana,ana-sn,US,United States,1108,0.000074,Arabic / Hebrew
Ana,ana-sn,YE,Yemen,1572,0.000725,Arabic / Hebrew
Anacona,anacona-sn,CO,Colombia,2511,0.000261,
Anand,anand-sn,IN,India,3062,0.001046,
Anas,anas-sn,DZ,Algeria,1825,0.000459,"Arabic, originally a personal name that also functions as a hereditary surname."
Anas,anas-sn,EG,Egypt,5504,0.000163,"Arabic, originally a personal name that also functions as a hereditary surname."
Anas,anas-sn,MA,Morocco,10756,0.001523,"Arabic, originally a personal name that also functions as a hereditary surname."
Anas,anas-sn,MY,Malaysia,1387,0.000299,"Arabic, originally a personal name that also functions as a hereditary surname."
Anas,anas-sn,SA,Saudi Arabia,3126,0.000197,"Arabic, originally a personal name that also functions as a hereditary surname."
Anass,anass-sn,MA,Morocco,5235,0.000741,
Anastasi,anastasi-sn,IT,Italy,2747,0.000234,
Anastasio,anastasio-sn,IT,Italy,1209,0.000103,
Анастасия,anastasiya-sn,RU,Russia,2278,0.001092,
Анатольевич,anatolevich-sn,RU,Russia,1167,0.000559,
Анатольевна,anatolevna-sn,RU,Russia,1037,0.000497,
Anaya,anaya-sn,CO,Colombia,6049,0.000629,Spanish and Basque
Anaya,anaya-sn,MX,Mexico,4657,0.000679,Spanish and Basque
Anaya,anaya-sn,US,United States,4321,0.00029,Spanish and Basque
Ancona,ancona-sn,IT,Italy,2493,0.000212,
Andaloussi,andaloussi-sn,MA,Morocco,1023,0.000145,
Andersen,andersen-sn,DK,Denmark,11095,0.088414,Danish and Scandinavian
Andersen,andersen-sn,NO,Norway,1112,0.08785,Danish and Scandinavian
Andersen,andersen-sn,US,United States,2159,0.000145,Danish and Scandinavian
Anderson,anderson-sn,BR,Brazil,1710,0.000369,Scottish
Anderson,anderson-sn,CA,Canada,3207,0.007793,Scottish
Anderson,anderson-sn,GB,United Kingdom,18405,0.004288,Scottish
Anderson,anderson-sn,JM,Jamaica,2228,0.024322,Scottish
Anderson,anderson-sn,NG,Nigeria,1217,0.000304,Scottish
Anderson,anderson-sn,US,United States,50863,0.003413,Scottish
Anderson,anderson-sn,ZA,South Africa,2784,0.000614,Scottish
Andersson,andersson-sn,SE,Sweden,17594,0.137807,Swedish
Andile,andile-sn,ZA,South Africa,1868,0.000412,
Andrade,andrade-sn,BR,Brazil,32192,0.006944,Galician / Portuguese
Andrade,andrade-sn,CL,Chile,4832,0.001879,Galician / Portuguese
Andrade,andrade-sn,CO,Colombia,12995,0.001352,Galician / Portuguese
Andrade,andrade-sn,MX,Mexico,13125,0.001913,Galician / Portuguese
Andrade,andrade-sn,PE,Peru,1159,0.000719,Galician / Portuguese
